"wp_id","slug","meta_key","meta_value"
"402100","koyo-by-fuji","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_size_title","Size: 749 to 750 Sq.ft"
"402100","koyo-by-fuji","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_starting_from","Price: On Request"
"402100","koyo-by-fuji","types_and_sizes_section_types_and_sizes_0_types_and_sizes_title","1 Bedroom Apartment"
"402100","koyo-by-fuji","types_and_sizes_section_types_and_sizes_1_types_and_sizes_in_size_title","Size: 994 to 1,159 Sq.ft"
"402100","koyo-by-fuji","types_and_sizes_section_types_and_sizes_1_types_and_sizes_in_starting_from","Price: On Request"
"402100","koyo-by-fuji","types_and_sizes_section_types_and_sizes_1_types_and_sizes_title","2 Bedroom Apartment"
"402112","volta-tower-by-damac","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_size_title","Size: On Request"
"402112","volta-tower-by-damac","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_starting_from","Price: On Request"
"402112","volta-tower-by-damac","types_and_sizes_section_types_and_sizes_0_types_and_sizes_title","1 Bedroom Apartment"
"402112","volta-tower-by-damac","types_and_sizes_section_types_and_sizes_1_types_and_sizes_in_size_title","Size: On Request"
"402112","volta-tower-by-damac","types_and_sizes_section_types_and_sizes_1_types_and_sizes_in_starting_from","Price: On Request"
"402112","volta-tower-by-damac","types_and_sizes_section_types_and_sizes_1_types_and_sizes_title","2 Bedroom Apartment"
"402112","volta-tower-by-damac","types_and_sizes_section_types_and_sizes_2_types_and_sizes_in_size_title","Size: On Request"
"402112","volta-tower-by-damac","types_and_sizes_section_types_and_sizes_2_types_and_sizes_in_starting_from","Price: On Request"
"402112","volta-tower-by-damac","types_and_sizes_section_types_and_sizes_2_types_and_sizes_title","3 Bedroom Apartment"
"402112","volta-tower-by-damac","types_and_sizes_section_types_and_sizes_3_types_and_sizes_in_size_title","Size: On Request"
"402112","volta-tower-by-damac","types_and_sizes_section_types_and_sizes_3_types_and_sizes_in_starting_from","Price: On Request"
"402112","volta-tower-by-damac","types_and_sizes_section_types_and_sizes_3_types_and_sizes_title","4 Bedroom Apartment"
"402146","the-winslow-at-meydan-horizon","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_size_title","Size: 745 Sq.ft"
"402146","the-winslow-at-meydan-horizon","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_starting_from","Price: On Request"
"402146","the-winslow-at-meydan-horizon","types_and_sizes_section_types_and_sizes_0_types_and_sizes_title","1 Bedroom Apartment"
"402146","the-winslow-at-meydan-horizon","types_and_sizes_section_types_and_sizes_1_types_and_sizes_in_size_title","Size: 1159 Sq.ft"
"402146","the-winslow-at-meydan-horizon","types_and_sizes_section_types_and_sizes_1_types_and_sizes_in_starting_from","Price: On Request"
"402146","the-winslow-at-meydan-horizon","types_and_sizes_section_types_and_sizes_1_types_and_sizes_title","2 Bedroom Apartment"
"402146","the-winslow-at-meydan-horizon","types_and_sizes_section_types_and_sizes_2_types_and_sizes_in_size_title","Size: 1600 Sq.ft"
"402146","the-winslow-at-meydan-horizon","types_and_sizes_section_types_and_sizes_2_types_and_sizes_in_starting_from","Price: On Request"
"402146","the-winslow-at-meydan-horizon","types_and_sizes_section_types_and_sizes_2_types_and_sizes_title","3 Bedroom Apartment"
"402284","listone-residence","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_size_title","Size: 347.2 Sq.ft"
"402284","listone-residence","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_starting_from","Price: AED 540,000"
"402284","listone-residence","types_and_sizes_section_types_and_sizes_0_types_and_sizes_title","Studio"
"402284","listone-residence","types_and_sizes_section_types_and_sizes_1_types_and_sizes_in_size_title","Size: 690.6 Sq.ft"
"402284","listone-residence","types_and_sizes_section_types_and_sizes_1_types_and_sizes_in_starting_from","Price: AED 790,000"
"402284","listone-residence","types_and_sizes_section_types_and_sizes_1_types_and_sizes_title","1 Bedroom Apartment"
"402284","listone-residence","types_and_sizes_section_types_and_sizes_2_types_and_sizes_in_size_title","Size: 1002.8 Sq.ft"
"402284","listone-residence","types_and_sizes_section_types_and_sizes_2_types_and_sizes_in_starting_from","Price: AED 1,100,000"
"402284","listone-residence","types_and_sizes_section_types_and_sizes_2_types_and_sizes_title","2 Bedroom Apartment"
"404345","triana-residences","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_size_title","Size: On Request"
"404345","triana-residences","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_starting_from","Price: On Request"
"404345","triana-residences","types_and_sizes_section_types_and_sizes_0_types_and_sizes_title","Studio"
"404345","triana-residences","types_and_sizes_section_types_and_sizes_1_types_and_sizes_in_size_title","Size: On Request"
"404345","triana-residences","types_and_sizes_section_types_and_sizes_1_types_and_sizes_in_starting_from","Price: On Request"
"404345","triana-residences","types_and_sizes_section_types_and_sizes_1_types_and_sizes_title","1 Bedroom Apartment"
"404345","triana-residences","types_and_sizes_section_types_and_sizes_2_types_and_sizes_in_size_title","Size: On Request"
"404345","triana-residences","types_and_sizes_section_types_and_sizes_2_types_and_sizes_in_starting_from","Price: On Request"
"404345","triana-residences","types_and_sizes_section_types_and_sizes_2_types_and_sizes_title","2 Bedroom Apartment"
"404378","damac-riverside-views-azure-1","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_size_title","Size: On Request"
"404378","damac-riverside-views-azure-1","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_starting_from","Price: On Request"
"404378","damac-riverside-views-azure-1","types_and_sizes_section_types_and_sizes_0_types_and_sizes_title","Studio"
"404378","damac-riverside-views-azure-1","types_and_sizes_section_types_and_sizes_1_types_and_sizes_in_size_title","Size: On Request"
"404378","damac-riverside-views-azure-1","types_and_sizes_section_types_and_sizes_1_types_and_sizes_in_starting_from","Price: On Request"
"404378","damac-riverside-views-azure-1","types_and_sizes_section_types_and_sizes_1_types_and_sizes_title","1 Bedroom Apartment"
"404378","damac-riverside-views-azure-1","types_and_sizes_section_types_and_sizes_2_types_and_sizes_in_size_title","Size: On Request"
"404378","damac-riverside-views-azure-1","types_and_sizes_section_types_and_sizes_2_types_and_sizes_in_starting_from","Price: On Request"
"404378","damac-riverside-views-azure-1","types_and_sizes_section_types_and_sizes_2_types_and_sizes_title","2 Bedroom Apartment"
"404388","courtyard-one-at-dubai-south","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_size_title","Size: On Request"
"404388","courtyard-one-at-dubai-south","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_starting_from","Price: On Request"
"404388","courtyard-one-at-dubai-south","types_and_sizes_section_types_and_sizes_0_types_and_sizes_title","1 Bedroom Apartment"
"404388","courtyard-one-at-dubai-south","types_and_sizes_section_types_and_sizes_1_types_and_sizes_in_size_title","Size: On Request"
"404388","courtyard-one-at-dubai-south","types_and_sizes_section_types_and_sizes_1_types_and_sizes_in_starting_from","Price: On Request"
"404388","courtyard-one-at-dubai-south","types_and_sizes_section_types_and_sizes_1_types_and_sizes_title","2 Bedroom Apartment"
"404391","dar-al-aiham-one","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_size_title","Size: On Request"
"404391","dar-al-aiham-one","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_starting_from","Price: On Request"
"404391","dar-al-aiham-one","types_and_sizes_section_types_and_sizes_0_types_and_sizes_title","Studio"
"404391","dar-al-aiham-one","types_and_sizes_section_types_and_sizes_1_types_and_sizes_in_size_title","Size: On Request"
"404391","dar-al-aiham-one","types_and_sizes_section_types_and_sizes_1_types_and_sizes_in_starting_from","Price: On Request"
"404391","dar-al-aiham-one","types_and_sizes_section_types_and_sizes_1_types_and_sizes_title","1 Bedroom Apartment"
"404391","dar-al-aiham-one","types_and_sizes_section_types_and_sizes_2_types_and_sizes_in_size_title","Size: On Request"
"404391","dar-al-aiham-one","types_and_sizes_section_types_and_sizes_2_types_and_sizes_in_starting_from","Price: On Request"
"404391","dar-al-aiham-one","types_and_sizes_section_types_and_sizes_2_types_and_sizes_title","2 Bedroom Apartment"
"404391","dar-al-aiham-one","types_and_sizes_section_types_and_sizes_3_types_and_sizes_in_size_title","Size: On Request"
"404391","dar-al-aiham-one","types_and_sizes_section_types_and_sizes_3_types_and_sizes_in_starting_from","Price: On Request"
"404391","dar-al-aiham-one","types_and_sizes_section_types_and_sizes_3_types_and_sizes_title","3 Bedroom Apartment"
"404395","floarea-lakes","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_size_title","Size: On Request"
"404395","floarea-lakes","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_starting_from","Price: On Request"
"404395","floarea-lakes","types_and_sizes_section_types_and_sizes_0_types_and_sizes_title","Studio"
"404395","floarea-lakes","types_and_sizes_section_types_and_sizes_1_types_and_sizes_in_size_title","Size: On Request"
"404395","floarea-lakes","types_and_sizes_section_types_and_sizes_1_types_and_sizes_in_starting_from","Price: On Request"
"404395","floarea-lakes","types_and_sizes_section_types_and_sizes_1_types_and_sizes_title","1 Bedroom Apartment"
"404395","floarea-lakes","types_and_sizes_section_types_and_sizes_2_types_and_sizes_in_size_title","Size: On Request"
"404395","floarea-lakes","types_and_sizes_section_types_and_sizes_2_types_and_sizes_in_starting_from","Price: On Request"
"404395","floarea-lakes","types_and_sizes_section_types_and_sizes_2_types_and_sizes_title","2 Bedroom Apartment"
"404395","floarea-lakes","types_and_sizes_section_types_and_sizes_3_types_and_sizes_in_size_title","Size: On Request"
"404395","floarea-lakes","types_and_sizes_section_types_and_sizes_3_types_and_sizes_in_starting_from","Price: On Request"
"404395","floarea-lakes","types_and_sizes_section_types_and_sizes_3_types_and_sizes_title","3 Bedroom Apartment"
